Date,Open,High,Low,Close,Adj_Close,Volume
2015-01-22,20696.5,20980.69922,20574.15039,20670.80078,20670.80078,34328000
2015-01-23,20801.09961,20896.65039,20686.65039,20744.19922,20744.19922,23572000
2015-01-27,20767.34961,21019.75,20750.80078,20985.59961,20985.59961,36493000
2015-01-28,20963,21053.80078,20888.15039,21027.84961,21027.84961,19749000
2015-01-29,21035.90039,21355.15039,20939.90039,21293.09961,21293.09961,34065000
2015-01-30,21303.09961,21354.19922,21018.05078,21165.75,21165.75,33025000
2015-02-02,21095.34961,21185.69922,20797.59961,20840.19922,20840.19922,29793000
2015-02-03,20886,21117.40039,20886,21052.80078,21052.80078,25840000
2015-02-04,21132.34961,21253.44922,20910.34961,20991.44922,20991.44922,23690000
2015-02-05,20976.80078,21248,20909.25,21093.94922,21093.94922,23024000
2015-02-06,21011.30078,21327.15039,21010.69922,21286.19922,21286.19922,24439000
2015-02-09,21187.55078,21262.75,20957.75,20995.09961,20995.09961,21288000
2015-02-10,20975.90039,21247.30078,20956.65039,21069.5,21069.5,24263000
2015-02-11,21143.30078,21320.75,21020.80078,21252.15039,21252.15039,16738000
2015-02-12,21331.75,21351.44922,21023.05078,21224.19922,21224.19922,40549000
2015-02-13,21284.40039,21660,21278,21616.44922,21616.44922,23514000
2015-02-16,21606.69922,22067.84961,21606.69922,22009,22009,25406000
2015-02-18,21846.44922,22460.19922,21846.44922,22195.75,22195.75,24182000
2015-02-19,22220.19922,22255.44922,21759.40039,21989.34961,21989.34961,21404000
2015-02-20,21937.84961,22211.75,21816.25,22149.94922,22149.94922,43706000
2015-02-23,22150.84961,22294.94922,21870.15039,21902.94922,21902.94922,20012000
2015-02-24,21982.80078,22278.05078,21885.09961,22231.84961,22231.84961,20594000
2015-02-25,22333.80078,22333.80078,22132.65039,22295.15039,22295.15039,53335000
2015-02-26,22260.75,22329.55078,21946.80078,22070.90039,22070.90039,26325000
2015-02-27,22057.80078,22141.59961,21691.90039,22063.94922,22063.94922,40768000
2015-02-28,null,null,null,null,null,null
2015-03-02,21025.15039,21025.15039,20539.19922,20648.65039,20648.65039,62596000
2015-03-03,20689.09961,20732.09961,20540.34961,20661.40039,20661.40039,66762000
2015-03-04,20814.30078,21039.44922,20702.94922,20743.40039,20743.40039,75284000
2015-03-05,20819.69922,21108.84961,20795.15039,21005.84961,21005.84961,49035000
2015-03-09,20893.69922,20993.09961,20809.55078,20878.05078,20878.05078,52148000
2015-03-10,20968.25,20968.25,20722,20773.25,20773.25,46881000
2015-03-11,20848.30078,20913.25,20717.69922,20778.5,20778.5,60394000
2015-03-12,20817.80078,21148.19922,20805,21107.84961,21107.84961,80852000
2015-03-13,21190.05078,21197.09961,20624.69922,20676.69922,20676.69922,49889000
2015-03-16,20733.65039,20752.65039,20417.44922,20436.80078,20436.80078,29600000
2015-03-17,20611.69922,20756.19922,20538.25,20718.59961,20718.59961,28735000
2015-03-18,20777.40039,20777.40039,20540.34961,20572.05078,20572.05078,52973000
2015-03-19,20719.34961,20804.15039,20341.55078,20430.65039,20430.65039,27303000
2015-03-20,20453.75,20453.75,19966.59961,19999.80078,19999.80078,20399000
2015-03-23,20007.65039,20100.44922,19948,19999.19922,19999.19922,14132000
2015-03-24,19973.55078,20083.75,19917.44922,19945,19945,13358000
2015-03-25,20016.25,20027.90039,19926.5,19957.5,19957.5,12615000
2015-03-26,19908.19922,20011.90039,19637.55078,19691.15039,19691.15039,25192000
2015-03-27,19839.44922,19839.44922,19362.19922,19511,19511,20957000
2015-03-30,19642.65039,19933.30078,19641.90039,19880.94922,19880.94922,46998000
2015-03-31,19937.09961,19992.25,19766,19879.59961,19879.59961,35288000
2015-04-01,19887.5,20162.09961,19839.25,20145.09961,20145.09961,26067000
2015-04-06,20062.94922,20632,20062.94922,20607.90039,20607.90039,39294000
2015-04-07,20647.5,20851.30078,20518,20747.94922,20747.94922,39563000
2015-04-08,20813.59961,21111.15039,20809.09961,21074.09961,21074.09961,36360000
2015-04-09,21133.80078,21173.09961,20976,21118.94922,21118.94922,12060000
2015-04-10,21137.94922,21233.65039,21008,21214.75,21214.75,16437000
2015-04-13,21238.65039,21491.55078,21147.59961,21456.40039,21456.40039,26611000
2015-04-15,21533.84961,21659.5,21419.90039,21463.05078,21463.05078,39675000
2015-04-16,21406.94922,21457.34961,21105.05078,21287.80078,21287.80078,19158000
2015-04-17,21330.44922,21373.30078,21249.05078,21277.84961,21277.84961,19059000
2015-04-20,21298.65039,21298.65039,20624.25,20666.34961,20666.34961,15879000
2015-04-21,20665.59961,20864.25,20399.09961,20429.30078,20429.30078,19098000
2015-04-22,20441.84961,20614.75,20253.40039,20538.59961,20538.59961,18919000
2015-04-23,20575.40039,20755.94922,20340.94922,20525.69922,20525.69922,18631000
2015-04-24,20544.80078,20690.80078,20474.44922,20606.05078,20606.05078,21509000
2015-04-27,20617.19922,20678.75,20183.69922,20242.55078,20242.55078,19678000
2015-04-28,20212.65039,20229.30078,19840.90039,20053.30078,20053.30078,22328000
2015-04-29,19979.69922,19980.75,19694.15039,19729.94922,19729.94922,18977000
2015-04-30,19729.80078,19729.80078,19429.75,19510.69922,19510.69922,34479000
2015-05-04,19606.65039,19946.90039,19498.55078,19911.30078,19911.30078,16310000
2015-05-05,19861.69922,19995.44922,19770.5,19963.80078,19963.80078,23533000
2015-05-06,19960.19922,20010.15039,19405.55078,19490.84961,19490.84961,27995000
2015-05-07,19492,19593.84961,19341.25,19541.94922,19541.94922,28344000
2015-05-08,19708.09961,19937.55078,19643.09961,19857.19922,19857.19922,20874000
2015-05-11,19967.5,19987.69922,19712.65039,19795.94922,19795.94922,13767000
2015-05-12,19845.09961,19845.65039,19537.05078,19598.75,19598.75,18621000
2015-05-13,19737.84961,19906.09961,19483.69922,19818.90039,19818.90039,19550000
2015-05-14,19806.75,19887.90039,19622.25,19846.05078,19846.05078,14569000
2015-05-15,19890.15039,20021.55078,19871.80078,19997.59961,19997.59961,13993000
2015-05-18,20044,20324.15039,20001.84961,20292.09961,20292.09961,10169000
2015-05-19,20262.59961,20352.59961,20190.30078,20231.09961,20231.09961,11331000
2015-05-20,20265.55078,20323.80078,20195.34961,20232.5,20232.5,10338000
2015-05-21,20302,20302,20025.94922,20070.94922,20070.94922,10557000
2015-05-22,20193.15039,20273.84961,20083.25,20167.75,20167.75,15181000
2015-05-25,19964.80078,19998.25,19747.34961,19766.94922,19766.94922,21156000
2015-05-26,19826.94922,19826.94922,19615.69922,19682.19922,19682.19922,16469000
2015-05-27,19660.25,19836.44922,19623,19794.75,19794.75,12250000
2015-05-28,19831.34961,19900.75,19722,19856.5,19856.5,31621000
2015-05-29,19901.75,20192.59961,19801.90039,20107.30078,20107.30078,48035000
2015-06-01,20033.80078,20414.59961,20033.80078,20387.40039,20387.40039,12818000
2015-06-02,20304,20304,19676.34961,19709.15039,19709.15039,13550000
2015-06-03,19584.30078,19595.09961,18975.40039,19132,19132,19858000
2015-06-04,19177.65039,19177.65039,18925.40039,19069.15039,19069.15039,13271000
2015-06-05,19070.5,19425.5,18905.30078,19259.59961,19259.59961,16792000
2015-06-08,19364.84961,19391.40039,19011.40039,19084,19084,12934000
2015-06-09,18979.65039,19092.44922,18921.44922,18978.90039,18978.90039,10602000
2015-06-10,18994.5,19107.94922,18930.55078,19014.09961,19014.09961,11089000
2015-06-11,19073.30078,19111.90039,18769.75,18828.44922,18828.44922,12819000
2015-06-12,18813.15039,18966.15039,18740.5,18846.44922,18846.44922,11041000
2015-06-15,18833.05078,19104.90039,18731.59961,18935.75,18935.75,9782000
2015-06-16,18932.84961,18991.80078,18759.34961,18954.84961,18954.84961,9399000
2015-06-17,18978.65039,19342.55078,18971.09961,19249.09961,19249.09961,17153000
2015-06-18,19262.34961,19363.69922,19206.44922,19248.05078,19248.05078,12662000
2015-06-19,19258.30078,19408.5,19240.44922,19345.34961,19345.34961,12062000
2015-06-22,19423.69922,19684.80078,19380.69922,19653.65039,19653.65039,9466000
2015-06-23,19686.55078,19761.19922,19570.30078,19737.09961,19737.09961,10067000
2015-06-24,19777.30078,20034,19716.65039,19843.05078,19843.05078,12940000
2015-06-25,19726.80078,19892.55078,19690,19759.59961,19759.59961,16619000
2015-06-26,19765.34961,19781.5,19638.94922,19695.65039,19695.65039,8993000
2015-06-29,19470.15039,19786.34961,19445.05078,19755.55078,19755.55078,11795000
2015-06-30,19806.55078,20182.40039,19806.55078,20155.75,20155.75,20226000
2015-07-01,20170.69922,20228,20034.25,20093.90039,20093.90039,13411000
2015-07-02,20147.44922,20262.19922,20099.80078,20143.15039,20143.15039,10670000
2015-07-03,20132.25,20353.09961,20069.59961,20245.09961,20245.09961,9178000
2015-07-06,20085.05078,20399.65039,20085.05078,20376.69922,20376.69922,7343000
2015-07-07,20381.59961,20439.40039,20300.65039,20384.40039,20384.40039,12388000
2015-07-08,20251.05078,20396.44922,20110.09961,20168.55078,20168.55078,13913000
2015-07-09,20177.40039,20279.34961,20000.55078,20031.75,20031.75,9558000
2015-07-10,20012.5,20046.59961,19761.90039,19887.94922,19887.94922,11246000
2015-07-13,19985.65039,20189.15039,19842.05078,20133.40039,20133.40039,9152000
2015-07-14,20134.30078,20229.69922,20080.75,20184.44922,20184.44922,9243000
2015-07-15,20180.59961,20306.75,20163.34961,20251.44922,20251.44922,8309000
2015-07-16,20298.05078,20511.09961,20235.69922,20445.80078,20445.80078,7365000
2015-07-17,20491.84961,20631.30078,20403.90039,20575.84961,20575.84961,8971000
2015-07-20,20584.65039,20635.44922,20476.44922,20511.40039,20511.40039,8550000
2015-07-21,20528.90039,20578,20095.25,20143.05078,20143.05078,14852000
2015-07-22,20108.15039,20379.19922,20071.30078,20310.19922,20310.19922,10162000
2015-07-23,20340.09961,20343.34961,20178.05078,20272.80078,20272.80078,8734000
2015-07-24,20296.69922,20338,20187.40039,20303.75,20303.75,7929000
2015-07-27,20208.69922,20250.5,20107.30078,20151.30078,20151.30078,8600000
2015-07-28,20152.25,20275.40039,20090,20153.5,20153.5,10545000
2015-07-29,20187.05078,20201.90039,19933.94922,19975.94922,19975.94922,14239000
2015-07-30,20045.05078,20605.09961,19936.75,20544.05078,20544.05078,21890000
2015-07-31,20620.94922,20968.90039,20576.65039,20920.44922,20920.44922,19707000
2015-08-03,20942.80078,21124.30078,20881.40039,20991.5,20991.5,15908000
2015-08-04,21014.44922,21051.40039,20744.84961,20922,20922,15979000
2015-08-05,20987.69922,21154.55078,20884.25,21117.80078,21117.80078,14353000
2015-08-06,21128.55078,21133.5,20847.59961,20941.19922,20941.19922,15261000
2015-08-07,20880.84961,20944.84961,20823.65039,20900.94922,20900.94922,8011000
2015-08-10,20936.55078,21038.80078,20731.75,20789.55078,20789.55078,8826000
2015-08-11,20809.15039,20809.15039,20583.09961,20663.09961,20663.09961,9348000
2015-08-12,20662.5,20662.5,20267.34961,20329.80078,20329.80078,13240000
2015-08-13,20392.75,20492.40039,20231.25,20271.25,20271.25,9889000
2015-08-14,20336.69922,20450.5,20180.59961,20345.30078,20345.30078,10358000
2015-08-17,20411.19922,20430.94922,20238.90039,20321.19922,20321.19922,6155000
2015-08-18,20374.05078,20449,20186.65039,20283.75,20283.75,11406000
2015-08-19,20261.75,20435.94922,20079,20325.75,20325.75,10528000
2015-08-20,20350.90039,20878.80078,20304.94922,20640.25,20640.25,17167000
2015-08-21,20565.05078,20758.44922,20360.25,20704.55078,20704.55078,17899000
2015-08-24,20199.59961,20393,19629.05078,19742.15039,19742.15039,22100000
2015-08-25,19902.65039,20147.09961,19354.55078,19869.05078,19869.05078,28796000
2015-08-26,19807.09961,19960.55078,19634.19922,19688,19688,18511000
2015-08-27,19999.30078,20167.40039,19774.80078,20097.65039,20097.65039,27701000
2015-08-28,20311.59961,20311.59961,20089.30078,20173.90039,20173.90039,16151000
2015-08-31,20141.40039,20277.09961,20038.40039,20111.5,20111.5,15227000
2015-09-01,19961.25,20047.55078,19721.65039,19762.09961,19762.09961,15824000
2015-09-02,19924.59961,20164.19922,19803.65039,19855.75,19855.75,17266000
2015-09-03,19882.19922,20051.69922,19858.75,19906.40039,19906.40039,17280000
2015-09-04,19886.84961,19896.34961,19608.59961,19671.84961,19671.84961,18991000
2015-09-07,19665.44922,19713.75,19292.09961,19356.19922,19356.19922,10270000
2015-09-08,19385.75,19385.75,19019.55078,19174.30078,19174.30078,13878000
2015-09-09,19359.15039,19419.84961,19264.40039,19306.30078,19306.30078,10125000
2015-09-10,19166.94922,19359.15039,19048.25,19306.75,19306.75,13511000
2015-09-11,19410.44922,19505.80078,19345.5,19412.05078,19412.05078,9539000
2015-09-14,19454.80078,19523.94922,19349.55078,19496.80078,19496.80078,9025000
2015-09-15,19501.5,19710.30078,19491.09961,19681.94922,19681.94922,8504000
2015-09-16,19786.19922,19812.80078,19663.65039,19727.09961,19727.09961,10251000
2015-09-18,19881.44922,19968.5,19407.59961,19497.5,19497.5,20577000
2015-09-21,19416.25,19422.44922,19327.44922,19353.84961,19353.84961,10694000
2015-09-22,19440.19922,19492.34961,19107,19180.09961,19180.09961,17786000
2015-09-23,18995.75,19384.55078,18991.94922,19259.59961,19259.59961,12984000
2015-09-24,19248.34961,19517.75,19225.55078,19485,19485,18789000
2015-09-28,19555.19922,19628.69922,19387.5,19421.94922,19421.94922,9303000
2015-09-29,19343.94922,19685.90039,19298.34961,19474,19474,11818000
2015-09-30,19636.90039,20004.75,19539.69922,19956.65039,19956.65039,18359000
2015-10-01,19970.5,20184.84961,19953.44922,19998.34961,19998.34961,9927000
2015-10-05,20105,20248.15039,20043.05078,20144.65039,20144.65039,13700000
2015-10-06,20280.09961,20697.19922,20180.25,20663.84961,20663.84961,14741000
2015-10-07,20661.05078,20767.44922,20612.84961,20733.44922,20733.44922,13470000
2015-10-08,20751.40039,20751.40039,20354.80078,20452.80078,20452.80078,10186000
2015-10-09,20535.40039,20670.5,20452.25,20521.05078,20521.05078,8365000
2015-10-12,20525.44922,20666.15039,20257.25,20349.5,20349.5,7788000
2015-10-13,20358.90039,20482.19922,20297.30078,20376.40039,20376.40039,10080000
2015-10-14,20401.5,20435.30078,20292.65039,20344.25,20344.25,13280000
2015-10-15,20302.59961,20533.59961,20302.59961,20468.15039,20468.15039,13583000
2015-10-16,20433.69922,20472.25,20234.80078,20434.90039,20434.90039,11071000
2015-10-19,20436,20650.69922,20324.84961,20623.84961,20623.84961,13054000
2015-10-20,20634.09961,20634.25,20497.94922,20545.90039,20545.90039,11604000
2015-10-21,20566.84961,20608.55078,20494.90039,20533.69922,20533.69922,7100000
2015-10-23,20623.5,20859.25,20623.5,20828.15039,20828.15039,11967000
2015-10-26,20875.40039,20906.59961,20776.69922,20818.19922,20818.19922,10639000
2015-10-27,20762.75,20868.30078,20710.15039,20846.25,20846.25,16135000
2015-10-28,20796.69922,20951.5,20773.94922,20867.80078,20867.80078,13628000
2015-10-29,20854.44922,20872.80078,20531.34961,20642.30078,20642.30078,14374000
2015-10-30,20696.34961,20696.34961,20056.30078,20118.30078,20118.30078,24834000
2015-11-02,20085.25,20238.75,19946.30078,20214.5,20214.5,11644000
2015-11-03,20282.19922,20326.59961,20153.15039,20218.5,20218.5,7776000
2015-11-04,20314.5,20357.09961,20211.75,20273.80078,20273.80078,12256000
2015-11-05,20224.5,20419.55078,20171.59961,20221.69922,20221.69922,13757000
2015-11-06,20193.44922,20323.25,20185,20251,20251,8369000
2015-11-09,19937.05078,20552.09961,19895.09961,20496.15039,20496.15039,15204000
2015-11-10,20409.59961,20532.15039,20149.80078,20215.80078,20215.80078,8695000
2015-11-13,20015,20088.84961,19828.44922,19896.19922,19896.19922,18163000
2015-11-16,19879.65039,20063.5,19872.34961,19986.55078,19986.55078,11578000
2015-11-17,20152.15039,20501.84961,20080.84961,20469.09961,20469.09961,14055000
2015-11-18,20537.55078,20537.55078,20322.59961,20411.80078,20411.80078,12184000
2015-11-19,20523.84961,20673.30078,20481.65039,20642.59961,20642.59961,15971000
2015-11-20,20690.84961,20690.84961,20409,20449.80078,20449.80078,12481000
2015-11-23,20415.44922,20467.44922,20151.34961,20166.5,20166.5,10723000
2015-11-24,20244.44922,20295.55078,20032.09961,20184,20184,13846000
2015-11-26,20229.94922,20441.65039,20210.40039,20380.44922,20380.44922,14229000
2015-11-27,20461.19922,20465.94922,20227.40039,20436.09961,20436.09961,9349000
2015-11-30,20399.44922,20458,20233.34961,20278.55078,20278.55078,21446000
2015-12-01,20404.19922,20578.65039,20328.5,20560.44922,20560.44922,12727000
2015-12-02,20575.55078,20689.19922,20506.19922,20665.59961,20665.59961,7764000
2015-12-03,20540.90039,20578.05078,20311.59961,20346.59961,20346.59961,7778000
2015-12-04,20235.55078,20249.25,20053.65039,20087.84961,20087.84961,14596000
2015-12-07,20080.05078,20088.19922,19415.30078,19534.19922,19534.19922,39085000
2015-12-08,19430.59961,19718.84961,19423.30078,19518.59961,19518.59961,18437000
2015-12-09,19672.65039,19672.65039,19426.15039,19448.44922,19448.44922,15545000
2015-12-10,19487.90039,19650.40039,19466.34961,19624.30078,19624.30078,10470000
2015-12-11,19635.5,19669.5,19456,19624.15039,19624.15039,11285000
2015-12-14,19589,19753.05078,19494.69922,19698.69922,19698.69922,10464000
2015-12-15,19714,19966.25,19666.44922,19941.65039,19941.65039,13574000
2015-12-16,19991.65039,20050.65039,19752.59961,19790.69922,19790.69922,11300000
2015-12-17,19775.84961,19962.94922,19688.30078,19940.59961,19940.59961,21055000
2015-12-18,19972.5,20064.40039,19777.84961,19813.44922,19813.44922,20400000
2015-12-21,19944.15039,20167.25,19781.5,20134.84961,20134.84961,15231000
2015-12-22,20088.09961,20088.09961,19840.19922,19904.15039,19904.15039,12191000
2015-12-23,20008.30078,20090.34961,19939.90039,19983.25,19983.25,8621000
2015-12-24,20077.5,20081.05078,19967.15039,20057.80078,20057.80078,9689000
2015-12-28,20037.84961,20184.59961,20037.84961,20152.75,20152.75,10558000
2015-12-29,20175.75,20232.84961,20018.15039,20053.80078,20053.80078,8224000
2015-12-30,20114.40039,20126.09961,20017.09961,20068.55078,20068.55078,10474000
2015-12-31,20064.40039,20245.40039,19993.5,20192.65039,20192.65039,14142000
2016-01-01,20181.5,20258.05078,20118.15039,20184.94922,20184.94922,3257000
2016-01-04,20112,20145.75,19981.5,20087.80078,20087.80078,7816000
2016-01-05,20087.34961,20141.59961,19994.5,20047.44922,20047.44922,9931000
2016-01-06,20120.5,20120.5,19665.59961,19689.44922,19689.44922,16727000
2016-01-07,19600.44922,19600.44922,19235.94922,19261.55078,19261.55078,15359000
2016-01-08,19337.75,19497.15039,19312.55078,19359.25,19359.25,12595000
2016-01-11,19203.90039,19373.55078,19119.69922,19329.65039,19329.65039,12315000
2016-01-12,19320.84961,19386.09961,19236.09961,19340.55078,19340.55078,11233000
2016-01-13,19433.80078,19547.05078,19214.5,19414.69922,19414.69922,12492000
2016-01-14,19290.65039,19530.44922,19199.19922,19438.15039,19438.15039,14106000
2016-01-15,19397.44922,19427,19044.5,19095.44922,19095.44922,12753000
2016-01-18,19040.34961,19156.15039,18967.69922,19006.80078,19006.80078,16497000
2016-01-19,19019.19922,19172.15039,18976.65039,19041.19922,19041.19922,10028000
2016-01-20,18877.69922,18928,18560.5,18758.34961,18758.34961,14813000
2016-01-21,18880.5,18880.5,18433.5,18468.34961,18468.34961,17849000
2016-01-22,18621.15039,18707.5,18416.59961,18555.44922,18555.44922,19755000
2016-01-25,18489.09961,18707.55078,18452.69922,18567.94922,18567.94922,12467000
2016-01-27,18591.15039,18664.69922,18472.05078,18584.80078,18584.80078,16467000
2016-01-28,18574.59961,19021.34961,18553.05078,18899.5,18899.5,20541000
2016-01-29,19044.59961,19198.30078,19027.05078,19132.65039,19132.65039,17991000
2016-02-01,19133.09961,19300.44922,19005.69922,19283.34961,19283.34961,13630000
2016-02-02,19301.30078,19370.59961,19146.75,19194.25,19194.25,11230000
2016-02-03,19069.05078,19326.75,19032.69922,19204.69922,19204.69922,11865000
2016-02-04,19299.05078,19379.19922,19201.75,19275.40039,19275.40039,10363000
2016-02-05,19295.44922,19514.59961,19294.34961,19465.40039,19465.40039,13695000
2016-02-08,19532.5,19532.5,19146,19184.59961,19184.59961,10653000
2016-02-09,19086.5,19159,18933.80078,19007.25,19007.25,13249000
2016-02-10,19019,19037.30078,18719.55078,18791.65039,18791.65039,12355000
2016-02-11,18834.44922,18834.44922,18183.55078,18227.25,18227.25,21589000
2016-02-12,18259.25,18433.75,18205.90039,18328.34961,18328.34961,19648000
2016-02-15,18515.34961,18615.05078,18337.94922,18510,18510,17463000
2016-02-16,18509.59961,18542.80078,18051.75,18123.30078,18123.30078,13430000
2016-02-17,18158.19922,18360,17770.90039,18300.5,18300.5,15088000
2016-02-18,18413.44922,18620.94922,18408.19922,18579.34961,18579.34961,13251000
2016-02-19,18613.25,18613.25,18402.94922,18574.15039,18574.15039,12087000
2016-02-22,18526.40039,18672.44922,18287.40039,18657.30078,18657.30078,18114000
2016-02-23,18594.44922,18594.44922,18285.30078,18329.59961,18329.59961,11811000
2016-02-24,18300.65039,18355.40039,18008.30078,18099.25,18099.25,14968000
2016-02-25,18020.34961,18210.69922,18012.5,18094.75,18094.75,26684000
2016-02-26,18258.75,18369.90039,18087.05078,18306.59961,18306.59961,16069000
2016-02-29,18295.40039,18580.30078,17406.90039,18331.59961,18331.59961,59158000
2016-03-01,18630.55078,19378.90039,18630.55078,19317,19317,51886000
2016-03-02,19455,19666.30078,19233.55078,19260.40039,19260.40039,24597000
2016-03-03,19412.19922,19453.05078,19166.5,19208.69922,19208.69922,14893000
2016-03-04,19277.44922,19348.69922,19097.69922,19144.94922,19144.94922,14653000
2016-03-08,19147.90039,19409.44922,19126.80078,19214,19214,16047000
2016-03-09,19085.65039,19279.69922,18960.5,19248.55078,19248.55078,21674000
2016-03-10,19236.69922,19300.75,18919.75,19066.05078,19066.05078,15352000
2016-03-11,19082.19922,19384.94922,19060.55078,19354.40039,19354.40039,17884000
2016-03-14,19451.25,19583.75,19428.65039,19535.15039,19535.15039,13740000
2016-03-15,19551.75,19551.75,19083.34961,19136.44922,19136.44922,18821000
2016-03-16,19149.19922,19378.34961,19132.94922,19336.80078,19336.80078,14929000
2016-03-17,19434.05078,19503.55078,19366.34961,19445.19922,19445.19922,20822000
2016-03-18,19513.75,19602.30078,19368.44922,19555.30078,19555.30078,19109000
2016-03-21,19593.55078,19960.25,19593.55078,19928.44922,19928.44922,19526000
2016-03-22,19827.19922,19889.84961,19533.90039,19609,19609,22230000
2016-03-23,19662.44922,19662.65039,19463.05078,19629.65039,19629.65039,16863000
2016-03-28,19720.59961,19785.30078,19425.44922,19462.80078,19462.80078,19024000
2016-03-29,19392.05078,19634.15039,19352,19375.44922,19375.44922,20255000
2016-03-30,19431.44922,19744.19922,19431.44922,19690.94922,19690.94922,18742000
2016-03-31,19626,19891.59961,19609.34961,19764.15039,19764.15039,30164000
2016-04-01,19672.25,20026.34961,19672.25,19992.09961,19992.09961,15831000
2016-04-04,19727.40039,19948.5,19727.40039,19890.59961,19890.59961,13478000
2016-04-05,19788.5,19831.09961,19591.34961,19635.40039,19635.40039,11814000
2016-04-06,19662.80078,19725.90039,19605.34961,19657.55078,19657.55078,11580000
2016-04-07,19695.80078,19695.80078,19345.55078,19384.05078,19384.05078,12096000
2016-04-08,19388.09961,19489.30078,19364.69922,19451.69922,19451.69922,7972000
2016-04-11,19477.59961,19683.15039,19219.90039,19651.25,19651.25,14737000
2016-04-12,19604.75,19650.44922,19499.25,19606.59961,19606.59961,10429000
2016-04-13,19722.90039,20082.59961,19712.09961,20045.19922,20045.19922,16929000
2016-04-18,20172.55078,20306.65039,20047.90039,20253.94922,20253.94922,16089000
2016-04-20,20252.84961,20349.05078,20123.40039,20246.59961,20246.59961,13499000
2016-04-21,20268.55078,20300.19922,19965.75,20071.09961,20071.09961,10025000
2016-04-22,19930.84961,20111.44922,19834.94922,19876.5,19876.5,9897000
2016-04-25,19711.84961,19860.69922,19652.55078,19715.65039,19715.65039,9560000
2016-04-26,19464.30078,19933.69922,19464.30078,19890.55078,19890.55078,16199000
2016-04-27,19852.5,20165.30078,19852.5,20141.55078,20141.55078,12628000
2016-04-28,20058.94922,20088.30078,19629.59961,19667.59961,19667.59961,31922000
2016-04-29,19693.84961,19800.69922,19549.09961,19737.69922,19737.69922,18117000
2016-05-02,19687.55078,19752.40039,19557.84961,19728.40039,19728.40039,10713000
2016-05-03,19755.75,19810.19922,19403.59961,19478.34961,19478.34961,17921000
2016-05-04,19426.05078,19548.55078,19221.65039,19295.84961,19295.84961,12062000
2016-05-05,19317.25,19577.5,19298.19922,19466.30078,19466.30078,10351000
2016-05-06,19323.5,19588.94922,19124.59961,19521.94922,19521.94922,16862000
2016-05-09,19610.5,19885.40039,19608.69922,19752.65039,19752.65039,15159000
2016-05-10,19770.59961,19879.19922,19736.75,19836.69922,19836.69922,12829000
2016-05-11,19637.05078,19789.55078,19580.75,19726.90039,19726.90039,12741000
2016-05-12,19754.40039,19848.30078,19618.59961,19748.69922,19748.69922,9000000
2016-05-13,19722.59961,19752.80078,19564.34961,19667.69922,19667.69922,14297000
2016-05-16,19650.34961,19995.40039,19520.30078,19977.09961,19977.09961,15787000
2016-05-17,20032.59961,20085.5,19892.15039,19960.90039,19960.90039,13754000
2016-05-18,19846.09961,20011.15039,19729.94922,19963.90039,19963.90039,11190000
2016-05-19,20023.90039,20023.90039,19565.40039,19612.84961,19612.84961,13241000
2016-05-20,19710.69922,19909.15039,19538.75,19705,19705,19148000
2016-05-23,20312.05078,20414,19947.55078,20179.05078,20179.05078,41714000
2016-05-24,20214.59961,20297.75,20138.69922,20225.40039,20225.40039,27323000
2016-05-25,20344.5,20678.90039,20331.30078,20639.80078,20639.80078,15015000
2016-05-26,20650.80078,20971.94922,20559.94922,20920.65039,20920.65039,18650000
2016-05-27,20934.34961,21022.40039,20764.5,20907.55078,20907.55078,14857000
2016-05-30,20745.34961,20874.55078,20726.30078,20807.05078,20807.05078,11211000
2016-05-31,20810.44922,20884.55078,20458.44922,20521.65039,20521.65039,37355000
2016-06-01,20618.15039,20907.44922,20618.15039,20886.59961,20886.59961,13757000
2016-06-02,20847.59961,20963.75,20631.19922,20919.44922,20919.44922,18374000
2016-06-03,21008.09961,21036.19922,20844.69922,20912.5,20912.5,14849000
2016-06-06,20922.30078,20970.80078,20851.94922,20888,20888,13191000
2016-06-07,20971.75,21261.5,20961.75,21214.59961,21214.59961,14946000
2016-06-08,21250.84961,21310.75,21133.5,21225.59961,21225.59961,12437000
2016-06-09,21245,21245,20806.90039,20833.69922,20833.69922,15106000
2016-06-10,20812.09961,21029.80078,20688.80078,20704.5,20704.5,13415000
2016-06-13,20575.55078,20777.55078,20489.80078,20649,20649,17226000
2016-06-14,20674.30078,20738.34961,20599.09961,20717.94922,20717.94922,11766000
2016-06-15,20772.30078,20974.69922,20749,20956.09961,20956.09961,14341000
2016-06-16,20949.59961,20949.59961,20658,20868.09961,20868.09961,12489000
2016-06-17,20921.90039,21079.25,20900.30078,21044.59961,21044.59961,13080000
2016-06-20,21004,21110.59961,20816.05078,21010.55078,21010.55078,10781000
2016-06-21,20975.55078,21052.05078,20910.30078,20996.75,20996.75,10737000
2016-06-22,20887.84961,21011.05078,20776.69922,20877.59961,20877.59961,12768000
2016-06-23,20895.55078,21112.40039,20880.44922,21065.44922,21065.44922,11359000
2016-06-24,20682.69922,20822.5,20546.65039,20789.94922,20789.94922,16983000
2016-06-27,20803.90039,21107.44922,20803.90039,20999.25,20999.25,13476000
2016-06-28,21065,21445.44922,21041.75,21433.5,21433.5,19269000
2016-06-29,21515.40039,21534.25,21298.75,21400.65039,21400.65039,17999000
2016-06-30,21519.90039,21703.55078,21484.30078,21608.44922,21608.44922,28404000
